,Unnamed: 0,Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature
1988,1988,44,9/13/2023,52,733,6.3,42,30.4
1989,1989,44,9/14/2023,69,535,6.3,43,29.1
1990,1990,44,9/15/2023,65,673,6.2,44,30.6
1991,1991,44,9/16/2023,69,791,6.5,45,31.5
1992,1992,45,8/3/2023,69,635,6.2,1,33.4
1993,1993,45,8/4/2023,63,648,6.5,2,33.5
1994,1994,45,8/5/2023,70,595,6.2,3,33.4
1995,1995,45,8/6/2023,79,512,6.4,4,33.4
1996,1996,45,8/7/2023,51,727,6.5,5,33.4
1997,1997,45,8/8/2023,69,629,6.5,6,32.3
1998,1998,45,8/9/2023,59,410,6.2,7,32.3
1999,1999,45,8/10/2023,51,540,6.8,8,22.7
2000,2000,45,8/11/2023,68,564,6.7,9,31.9
2001,2001,45,8/12/2023,71,701,6.6,10,30.2
2002,2002,45,8/13/2023,59,515,6.3,11,30.1
2003,2003,45,8/14/2023,50,597,6.3,12,30.1
2004,2004,45,8/15/2023,58,553,6.5,13,30.1
2005,2005,45,8/16/2023,66,733,6.4,14,29.8
2006,2006,45,8/17/2023,58,475,6.3,15,29.6
2007,2007,45,8/18/2023,58,697,6.2,16,30.9
2008,2008,45,8/19/2023,50,705,6.2,17,30.8
2009,2009,45,8/20/2023,73,675,6.5,18,30.9
2010,2010,45,8/21/2023,69,774,6.1,19,30.2
2011,2011,45,8/22/2023,54,477,6.2,20,30.5
2012,2012,45,8/23/2023,70,769,6.7,21,30.8
2013,2013,45,8/24/2023,62,545,6.4,22,31.3
2014,2014,45,8/25/2023,77,463,6.3,23,31.4
2015,2015,45,8/26/2023,69,663,6.6,24,31.4
2016,2016,45,8/27/2023,64,587,6.5,25,30.1
2017,2017,45,8/28/2023,69,532,6.2,26,29.4
2018,2018,45,8/29/2023,63,517,6.3,27,28.7
2019,2019,45,8/30/2023,50,432,6.2,28,29.1
2020,2020,45,8/31/2023,80,733,6.2,29,29.2
2021,2021,45,9/1/2023,65,538,6.6,30,31.7
2022,2022,45,9/2/2023,64,751,6.3,31,31.7
2023,2023,45,9/3/2023,71,539,6.6,32,31.7
2024,2024,45,9/4/2023,65,503,6.7,33,31.7
2025,2025,45,9/5/2023,77,426,6.5,34,32.0
2026,2026,45,9/6/2023,70,776,6.7,35,32.1
2027,2027,45,9/7/2023,62,550,6.5,36,31.5
2028,2028,45,9/8/2023,54,665,6.1,37,29.8
2029,2029,45,9/9/2023,77,681,6.2,38,20.1
2030,2030,45,9/10/2023,64,578,6.0,39,31.1
2031,2031,45,9/11/2023,50,605,6.0,40,31.2
2032,2032,45,9/12/2023,51,571,6.3,41,31.2
2033,2033,45,9/13/2023,51,470,6.6,42,30.4
2034,2034,45,9/14/2023,73,704,6.6,43,29.1
2035,2035,45,9/15/2023,67,438,6.1,44,30.6
2036,2036,45,9/16/2023,62,498,6.8,45,31.5
2037,2037,46,8/3/2023,66,794,6.4,1,33.4
2038,2038,46,8/4/2023,63,582,6.8,2,33.5
2039,2039,46,8/5/2023,51,439,6.7,3,33.4
2040,2040,46,8/6/2023,51,472,6.8,4,33.4
2041,2041,46,8/7/2023,66,505,6.6,5,33.4
2042,2042,46,8/8/2023,69,681,6.3,6,32.3
2043,2043,46,8/9/2023,53,710,6.5,7,32.3
2044,2044,46,8/10/2023,80,421,6.5,8,22.7
2045,2045,46,8/11/2023,77,752,6.3,9,31.9
2046,2046,46,8/12/2023,73,572,6.0,10,30.2
2047,2047,46,8/13/2023,51,634,6.7,11,30.1
2048,2048,46,8/14/2023,61,571,6.6,12,30.1
2049,2049,46,8/15/2023,72,408,6.2,13,30.1
2050,2050,46,8/16/2023,53,753,6.2,14,29.8
2051,2051,46,8/17/2023,78,469,6.6,15,29.6
2052,2052,46,8/18/2023,56,448,6.3,16,30.9
2053,2053,46,8/19/2023,58,580,6.1,17,30.8
2054,2054,46,8/20/2023,72,531,6.1,18,30.9
2055,2055,46,8/21/2023,70,534,6.4,19,30.2
2056,2056,46,8/22/2023,65,425,6.2,20,30.5
2057,2057,46,8/23/2023,57,534,6.5,21,30.8
2058,2058,46,8/24/2023,80,562,6.4,22,31.3
2059,2059,46,8/25/2023,76,422,6.3,23,31.4
2060,2060,46,8/26/2023,51,679,6.3,24,31.4
2061,2061,46,8/27/2023,58,534,6.8,25,30.1
2062,2062,46,8/28/2023,71,765,6.1,26,29.4
2063,2063,46,8/29/2023,58,404,6.2,27,28.7
2064,2064,46,8/30/2023,70,720,6.2,28,29.1
2065,2065,46,8/31/2023,71,596,6.7,29,29.2
2066,2066,46,9/1/2023,55,472,6.6,30,31.7
2067,2067,46,9/2/2023,79,569,6.3,31,31.7
2068,2068,46,9/3/2023,80,507,6.5,32,31.7
2069,2069,46,9/4/2023,57,504,6.0,33,31.7
2070,2070,46,9/5/2023,73,650,6.3,34,32.0
2071,2071,46,9/6/2023,59,486,6.6,35,32.1
2072,2072,46,9/7/2023,74,525,6.8,36,31.5
2073,2073,46,9/8/2023,65,631,6.5,37,29.8
2074,2074,46,9/9/2023,80,501,6.0,38,20.1
2075,2075,46,9/10/2023,52,630,6.8,39,31.1
2076,2076,46,9/11/2023,56,638,6.6,40,31.2
2077,2077,46,9/12/2023,80,795,6.3,41,31.2
2078,2078,46,9/13/2023,77,417,6.7,42,30.4
2079,2079,46,9/14/2023,76,645,6.3,43,29.1
2080,2080,46,9/15/2023,63,550,6.4,44,30.6
2081,2081,46,9/16/2023,58,739,6.3,45,31.5
2082,2082,47,8/3/2023,51,578,6.3,1,33.4
2083,2083,47,8/4/2023,78,486,6.0,2,33.5
2084,2084,47,8/5/2023,78,695,6.7,3,33.4
2085,2085,47,8/6/2023,70,522,6.2,4,33.4
2086,2086,47,8/7/2023,76,745,6.1,5,33.4
2087,2087,47,8/8/2023,76,564,6.2,6,32.3
2088,2088,47,8/9/2023,80,491,6.5,7,32.3
2089,2089,47,8/10/2023,67,571,6.3,8,22.7
2090,2090,47,8/11/2023,79,473,6.3,9,31.9
2091,2091,47,8/12/2023,52,539,6.3,10,30.2
2092,2092,47,8/13/2023,60,421,6.5,11,30.1
2093,2093,47,8/14/2023,63,611,6.6,12,30.1
2094,2094,47,8/15/2023,64,766,6.0,13,30.1
2095,2095,47,8/16/2023,62,656,6.7,14,29.8
2096,2096,47,8/17/2023,68,586,6.7,15,29.6
2097,2097,47,8/18/2023,57,779,6.4,16,30.9
2098,2098,47,8/19/2023,75,711,6.2,17,30.8
2099,2099,47,8/20/2023,70,651,6.0,18,30.9
2100,2100,47,8/21/2023,56,656,6.3,19,30.2
2101,2101,47,8/22/2023,54,758,6.5,20,30.5
2102,2102,47,8/23/2023,72,784,6.7,21,30.8
2103,2103,47,8/24/2023,56,736,6.1,22,31.3
2104,2104,47,8/25/2023,69,593,6.6,23,31.4
2105,2105,47,8/26/2023,50,429,6.7,24,31.4
2106,2106,47,8/27/2023,75,461,6.5,25,30.1
2107,2107,47,8/28/2023,51,647,6.6,26,29.4
2108,2108,47,8/29/2023,66,779,6.2,27,28.7
2109,2109,47,8/30/2023,60,404,6.7,28,29.1
2110,2110,47,8/31/2023,57,412,6.2,29,29.2
2111,2111,47,9/1/2023,66,676,6.5,30,31.7
2112,2112,47,9/2/2023,60,643,6.1,31,31.7
2113,2113,47,9/3/2023,75,409,6.2,32,31.7
2114,2114,47,9/4/2023,59,516,6.2,33,31.7
2115,2115,47,9/5/2023,61,613,6.2,34,32.0
2116,2116,47,9/6/2023,79,411,6.2,35,32.1
2117,2117,47,9/7/2023,80,653,6.0,36,31.5
2118,2118,47,9/8/2023,73,722,6.5,37,29.8
2119,2119,47,9/9/2023,79,795,6.4,38,20.1
2120,2120,47,9/10/2023,57,716,6.2,39,31.1
2121,2121,47,9/11/2023,72,725,6.5,40,31.2
2122,2122,47,9/12/2023,77,559,6.7,41,31.2
2123,2123,47,9/13/2023,61,650,6.1,42,30.4
2124,2124,47,9/14/2023,65,462,6.0,43,29.1
2125,2125,47,9/15/2023,56,724,6.4,44,30.6
2126,2126,47,9/16/2023,70,706,6.5,45,31.5
2127,2127,48,8/3/2023,57,452,6.1,1,33.4
2128,2128,48,8/4/2023,65,507,6.6,2,33.5
2129,2129,48,8/5/2023,70,510,6.7,3,33.4
2130,2130,48,8/6/2023,70,571,6.0,4,33.4
2131,2131,48,8/7/2023,63,723,6.4,5,33.4
2132,2132,48,8/8/2023,66,754,6.1,6,32.3
2133,2133,48,8/9/2023,79,756,6.5,7,32.3
2134,2134,48,8/10/2023,60,571,6.7,8,22.7
2135,2135,48,8/11/2023,80,523,6.0,9,31.9
2136,2136,48,8/12/2023,61,784,6.2,10,30.2
2137,2137,48,8/13/2023,52,597,6.3,11,30.1
2138,2138,48,8/14/2023,70,489,6.0,12,30.1
2139,2139,48,8/15/2023,52,761,6.4,13,30.1
2140,2140,48,8/16/2023,78,604,6.1,14,29.8
2141,2141,48,8/17/2023,55,700,6.7,15,29.6
2142,2142,48,8/18/2023,74,728,6.5,16,30.9
2143,2143,48,8/19/2023,62,584,6.7,17,30.8
2144,2144,48,8/20/2023,71,481,6.2,18,30.9
2145,2145,48,8/21/2023,55,648,6.4,19,30.2
2146,2146,48,8/22/2023,61,564,6.6,20,30.5
2147,2147,48,8/23/2023,72,406,6.5,21,30.8
2148,2148,48,8/24/2023,53,684,6.5,22,31.3
2149,2149,48,8/25/2023,60,512,6.4,23,31.4
2150,2150,48,8/26/2023,56,538,6.4,24,31.4
2151,2151,48,8/27/2023,59,682,6.3,25,30.1
2152,2152,48,8/28/2023,68,490,6.6,26,29.4
2153,2153,48,8/29/2023,63,567,6.0,27,28.7
2154,2154,48,8/30/2023,58,416,6.4,28,29.1
2155,2155,48,8/31/2023,60,569,6.7,29,29.2
2156,2156,48,9/1/2023,72,578,6.4,30,31.7
2157,2157,48,9/2/2023,65,710,6.4,31,31.7
2158,2158,48,9/3/2023,77,473,6.8,32,31.7
2159,2159,48,9/4/2023,59,674,6.5,33,31.7
2160,2160,48,9/5/2023,61,538,6.4,34,32.0
2161,2161,48,9/6/2023,71,556,6.1,35,32.1
2162,2162,48,9/7/2023,61,577,6.1,36,31.5
2163,2163,48,9/8/2023,60,760,6.2,37,29.8
2164,2164,48,9/9/2023,69,529,6.3,38,20.1
2165,2165,48,9/10/2023,74,455,6.3,39,31.1
2166,2166,48,9/11/2023,70,520,6.2,40,31.2
2167,2167,48,9/12/2023,63,664,6.1,41,31.2
2168,2168,48,9/13/2023,54,626,6.7,42,30.4
2169,2169,48,9/14/2023,54,605,6.5,43,29.1
2170,2170,48,9/15/2023,78,557,6.6,44,30.6
2171,2171,48,9/16/2023,69,539,6.6,45,31.6
2172,2172,48,9/17/2023,55,554,6.6,46,29.4
2173,2173,48,9/18/2023,51,527,6.2,47,31.5
2174,2174,49,8/3/2023,70,621,6.7,1,33.4
2175,2175,49,8/4/2023,80,570,6.8,2,33.5
2176,2176,49,8/5/2023,60,412,6.2,3,33.4
2177,2177,49,8/6/2023,65,664,6.4,4,33.4
2178,2178,49,8/7/2023,60,519,6.8,5,33.4
2179,2179,49,8/8/2023,53,793,6.4,6,32.3
2180,2180,49,8/9/2023,53,674,6.7,7,32.3
2181,2181,49,8/10/2023,72,676,6.7,8,22.7
2182,2182,49,8/11/2023,77,586,6.4,9,31.9
2183,2183,49,8/12/2023,71,608,6.7,10,30.2
2184,2184,49,8/13/2023,60,604,6.2,11,30.1
2185,2185,49,8/14/2023,68,488,6.3,12,30.1
2186,2186,49,8/15/2023,73,718,6.1,13,30.1
2187,2187,49,8/16/2023,66,659,6.4,14,29.8
2188,2188,49,8/17/2023,51,764,6.7,15,29.6
2189,2189,49,8/18/2023,55,446,6.2,16,30.9
2190,2190,49,8/19/2023,80,778,6.7,17,30.8
2191,2191,49,8/20/2023,62,456,6.6,18,30.9
2192,2192,49,8/21/2023,60,699,6.0,19,30.2
2193,2193,49,8/22/2023,58,594,6.6,20,30.5
2194,2194,49,8/23/2023,50,453,6.2,21,30.8
2195,2195,49,8/24/2023,80,588,6.0,22,31.3
2196,2196,49,8/25/2023,62,603,6.1,23,31.4
2197,2197,49,8/26/2023,60,773,6.3,24,31.4
2198,2198,49,8/27/2023,78,586,6.3,25,30.1
2199,2199,49,8/28/2023,62,711,6.4,26,29.4
2200,2200,49,8/29/2023,50,583,6.7,27,28.7
2201,2201,49,8/30/2023,60,685,6.3,28,29.1
2202,2202,49,8/31/2023,56,621,6.7,29,29.2
2203,2203,49,9/1/2023,53,432,6.2,30,31.7
2204,2204,49,9/2/2023,65,534,6.6,31,31.7
2205,2205,49,9/3/2023,68,566,6.4,32,31.7
2206,2206,49,9/4/2023,61,518,6.6,33,31.7
2207,2207,49,9/5/2023,65,548,6.6,34,32.0
2208,2208,49,9/6/2023,53,651,6.0,35,32.1
2209,2209,49,9/7/2023,51,589,6.5,36,31.5
2210,2210,49,9/8/2023,71,638,6.7,37,29.8
2211,2211,49,9/9/2023,57,781,6.2,38,20.1
2212,2212,49,9/10/2023,77,714,6.0,39,31.1
2213,2213,49,9/11/2023,70,758,6.6,40,31.2
2214,2214,49,9/12/2023,57,757,6.3,41,31.2
2215,2215,49,9/13/2023,50,492,6.6,42,30.4
2216,2216,49,9/14/2023,79,417,6.8,43,29.1
2217,2217,49,9/15/2023,57,529,6.1,44,30.6
2218,2218,49,9/16/2023,54,767,6.1,45,31.5
2219,2219,50,8/3/2023,56,781,6.3,1,33.4
2220,2220,50,8/4/2023,78,550,6.1,2,33.5
2221,2221,50,8/5/2023,76,459,6.0,3,33.4
2222,2222,50,8/6/2023,61,578,6.1,4,33.4
2223,2223,50,8/7/2023,60,533,6.3,5,33.4
2224,2224,50,8/8/2023,72,470,6.4,6,32.3
2225,2225,50,8/9/2023,75,643,6.1,7,32.3
2226,2226,50,8/10/2023,65,730,6.2,8,22.7
2227,2227,50,8/11/2023,69,440,6.3,9,31.9
2228,2228,50,8/12/2023,62,729,6.5,10,30.2
2229,2229,50,8/13/2023,77,798,6.7,11,30.1
2230,2230,50,8/14/2023,72,400,6.8,12,30.1
2231,2231,50,8/15/2023,69,741,6.1,13,30.1
2232,2232,50,8/16/2023,50,480,6.7,14,29.8
2233,2233,50,8/17/2023,66,555,6.5,15,29.6
2234,2234,50,8/18/2023,76,434,6.3,16,30.9
2235,2235,50,8/19/2023,61,635,6.6,17,30.8
2236,2236,50,8/20/2023,54,568,6.4,18,30.9
2237,2237,50,8/21/2023,78,776,6.6,19,30.2
2238,2238,50,8/22/2023,71,423,6.3,20,30.5
2239,2239,50,8/23/2023,59,797,6.5,21,30.8
2240,2240,50,8/24/2023,73,725,6.6,22,31.3
2241,2241,50,8/25/2023,76,605,6.1,23,31.4
2242,2242,50,8/26/2023,58,447,6.3,24,31.4
2243,2243,50,8/27/2023,63,702,6.2,25,30.1
2244,2244,50,8/28/2023,73,740,6.5,26,29.4
2245,2245,50,8/29/2023,50,791,6.8,27,28.7
2246,2246,50,8/30/2023,79,594,6.4,28,29.1
2247,2247,50,8/31/2023,72,455,6.2,29,29.2
2248,2248,50,9/1/2023,61,565,6.6,30,31.7
2249,2249,50,9/2/2023,50,626,6.6,31,31.7
2250,2250,50,9/3/2023,54,450,6.0,32,31.7
2251,2251,50,9/4/2023,52,516,6.1,33,31.7
2252,2252,50,9/5/2023,56,794,6.1,34,32.0
2253,2253,50,9/6/2023,77,577,6.2,35,32.1
2254,2254,50,9/7/2023,63,798,6.2,36,31.5
2255,2255,50,9/8/2023,56,747,6.4,37,29.8
2256,2256,50,9/9/2023,76,415,6.5,38,20.1
2257,2257,50,9/10/2023,51,462,6.1,39,31.1
2258,2258,50,9/11/2023,80,566,6.2,40,31.2
2259,2259,50,9/12/2023,54,690,6.3,41,31.2
2260,2260,50,9/13/2023,67,798,6.7,42,30.4
2261,2261,50,9/14/2023,51,731,6.2,43,29.1
2262,2262,50,9/15/2023,57,724,6.2,44,30.6
2263,2263,50,9/16/2023,65,518,6.7,45,31.5
2264,2264,51,8/3/2023,72,524,6.6,1,33.4
2265,2265,51,8/4/2023,68,571,6.7,2,33.5
2266,2266,51,8/5/2023,59,705,6.0,3,33.4
2267,2267,51,8/6/2023,59,619,6.4,4,33.4
2268,2268,51,8/7/2023,68,594,6.2,5,33.4
2269,2269,51,8/8/2023,56,627,6.3,6,32.3
2270,2270,51,8/9/2023,65,543,6.3,7,32.3
2271,2271,51,8/10/2023,68,683,6.3,8,22.7
2272,2272,51,8/11/2023,57,490,6.1,9,31.9
2273,2273,51,8/12/2023,80,497,6.4,10,30.2
2274,2274,51,8/13/2023,76,739,6.6,11,30.1
2275,2275,51,8/14/2023,78,759,6.2,12,30.1
2276,2276,51,8/15/2023,76,442,6.1,13,30.1
2277,2277,51,8/16/2023,56,691,6.3,14,29.8
2278,2278,51,8/17/2023,77,776,6.6,15,29.6
2279,2279,51,8/18/2023,62,696,6.2,16,30.9
2280,2280,51,8/19/2023,61,646,6.6,17,30.8
2281,2281,51,8/20/2023,66,717,6.5,18,30.9
2282,2282,51,8/21/2023,53,542,6.6,19,30.2
2283,2283,51,8/22/2023,54,782,6.6,20,30.5
2284,2284,51,8/23/2023,55,714,6.0,21,30.8
2285,2285,51,8/24/2023,63,505,6.6,22,31.3
2286,2286,51,8/25/2023,59,673,6.3,23,31.4
2287,2287,51,8/26/2023,75,727,6.1,24,31.4
2288,2288,51,8/27/2023,65,762,6.6,25,30.1
2289,2289,51,8/28/2023,66,668,6.0,26,29.4
2290,2290,51,8/29/2023,62,781,6.6,27,28.7
2291,2291,51,8/30/2023,58,674,6.7,28,29.1
2292,2292,51,8/31/2023,66,418,6.4,29,29.2
2293,2293,51,9/1/2023,58,762,6.5,30,31.7
2294,2294,51,9/2/2023,58,432,6.4,31,31.7
2295,2295,51,9/3/2023,62,633,6.7,32,31.7
2296,2296,51,9/4/2023,69,750,6.3,33,31.7
2297,2297,51,9/5/2023,50,785,6.6,34,32.0
2298,2298,51,9/6/2023,54,421,6.6,35,32.1
2299,2299,51,9/7/2023,72,577,6.6,36,31.5
2300,2300,51,9/8/2023,51,518,6.7,37,29.8
2301,2301,51,9/9/2023,54,457,6.4,38,20.1
2302,2302,51,9/10/2023,68,535,6.6,39,31.1
2303,2303,51,9/11/2023,71,571,6.5,40,31.2
2304,2304,51,9/12/2023,50,433,6.2,41,31.2
2305,2305,51,9/13/2023,54,579,6.2,42,30.4
2306,2306,51,9/14/2023,55,482,6.5,43,29.1
2307,2307,51,9/15/2023,69,740,6.4,44,30.6
2308,2308,51,9/16/2023,72,575,6.2,45,31.5
2309,2309,52,8/3/2023,53,547,6.6,1,18.6
2310,2310,52,8/4/2023,62,783,6.4,2,22.9
2311,2311,52,8/5/2023,67,710,6.0,3,24.4
2312,2312,52,8/6/2023,74,556,6.1,4,18.7
2313,2313,52,8/7/2023,77,775,6.2,5,24.3
2314,2314,52,8/8/2023,73,481,6.5,6,18.6
2315,2315,52,8/9/2023,68,452,6.4,7,22.4
2316,2316,52,8/10/2023,78,711,6.7,8,23.4
2317,2317,52,8/11/2023,66,730,6.3,9,19.1
2318,2318,52,8/12/2023,65,431,6.4,10,21.9
2319,2319,52,8/13/2023,51,520,6.4,11,21.2
2320,2320,52,8/14/2023,70,797,6.0,12,24.9
2321,2321,52,8/15/2023,55,441,6.1,13,19.1
2322,2322,52,8/16/2023,78,710,6.3,14,18.4
2323,2323,52,8/17/2023,80,408,6.1,15,22.5
2324,2324,52,8/18/2023,70,510,6.6,16,18.3
2325,2325,52,8/19/2023,72,754,6.8,17,21.0
2326,2326,52,8/20/2023,68,529,6.4,18,18.7
2327,2327,52,8/21/2023,67,506,6.4,19,23.5
2328,2328,52,8/22/2023,66,747,6.7,20,18.4
2329,2329,52,8/23/2023,73,662,6.4,21,20.8
2330,2330,52,8/24/2023,74,523,6.4,22,22.6
2331,2331,52,8/25/2023,62,666,6.5,23,22.7
2332,2332,52,8/26/2023,52,672,6.0,24,23.4
2333,2333,52,8/27/2023,69,652,6.7,25,19.3
2334,2334,52,8/28/2023,55,576,6.6,26,23.6
2335,2335,52,8/29/2023,51,692,6.6,27,19.2
2336,2336,52,8/30/2023,63,585,6.6,28,21.5
2337,2337,52,8/31/2023,50,527,6.3,29,24.5
2338,2338,52,9/1/2023,59,746,6.5,30,23.7
2339,2339,52,9/2/2023,75,535,6.3,31,18.1
2340,2340,52,9/3/2023,54,736,6.4,32,18.0
2341,2341,52,9/4/2023,67,619,6.4,33,21.0
2342,2342,52,9/5/2023,57,762,6.4,34,19.7
2343,2343,52,9/6/2023,51,495,6.1,35,23.3
2344,2344,52,9/7/2023,66,462,6.2,36,20.1
2345,2345,52,9/8/2023,55,703,6.2,37,21.4
2346,2346,52,9/9/2023,52,632,6.7,38,19.3
2347,2347,52,9/10/2023,73,739,6.6,39,18.6
2348,2348,52,9/11/2023,71,626,6.6,40,22.6
2349,2349,52,9/12/2023,76,796,6.8,41,21.5
2350,2350,52,9/13/2023,63,779,6.5,42,21.2
2351,2351,52,9/14/2023,63,653,6.2,43,23.0
2352,2352,52,9/15/2023,65,560,6.1,44,19.2
2353,2353,52,9/16/2023,77,728,6.6,45,23.6
2354,2354,53,8/3/2023,79,551,6.3,1,20.0
2355,2355,53,8/4/2023,80,702,6.7,2,19.1
2356,2356,53,8/5/2023,69,632,6.3,3,20.0
2357,2357,53,8/6/2023,70,561,6.4,4,18.2
2358,2358,53,8/7/2023,57,767,6.0,5,18.4
2359,2359,53,8/8/2023,61,552,6.3,6,22.1
2360,2360,53,8/9/2023,50,670,6.6,7,21.6
2361,2361,53,8/10/2023,63,440,6.1,8,23.0
2362,2362,53,8/11/2023,62,432,6.3,9,22.1
2363,2363,53,8/12/2023,60,493,6.6,10,18.3
2364,2364,53,8/13/2023,57,583,6.3,11,19.4
2365,2365,53,8/14/2023,72,527,6.4,12,24.4
2366,2366,53,8/15/2023,60,745,6.4,13,22.3
2367,2367,53,8/16/2023,52,483,6.7,14,20.0
2368,2368,53,8/17/2023,77,646,6.7,15,22.0
2369,2369,53,8/18/2023,71,622,6.2,16,24.7
2370,2370,53,8/19/2023,67,445,6.2,17,20.5
2371,2371,53,8/20/2023,72,660,6.8,18,20.3
2372,2372,53,8/21/2023,65,455,6.8,19,23.8
2373,2373,53,8/22/2023,70,731,6.3,20,18.8
2374,2374,53,8/23/2023,50,697,6.7,21,20.8
2375,2375,53,8/24/2023,73,405,6.8,22,24.4
2376,2376,53,8/25/2023,66,514,6.7,23,24.8
2377,2377,53,8/26/2023,59,502,6.6,24,19.1
2378,2378,53,8/27/2023,79,445,6.8,25,22.3
2379,2379,53,8/28/2023,55,522,6.5,26,23.8
2380,2380,53,8/29/2023,54,595,6.3,27,23.5
2381,2381,53,8/30/2023,54,466,6.2,28,22.4
2382,2382,53,8/31/2023,50,715,6.1,29,19.1
2383,2383,53,9/1/2023,75,494,6.7,30,23.5
2384,2384,53,9/2/2023,53,534,6.2,31,24.7
2385,2385,53,9/3/2023,50,565,6.2,32,23.8
2386,2386,53,9/4/2023,70,484,6.2,33,23.0
2387,2387,53,9/5/2023,79,785,6.4,34,23.9
2388,2388,53,9/6/2023,79,573,6.7,35,20.1
2389,2389,53,9/7/2023,60,571,6.0,36,24.7
2390,2390,53,9/8/2023,71,512,6.5,37,20.1
2391,2391,53,9/9/2023,52,669,6.7,38,18.7
2392,2392,53,9/10/2023,53,587,6.4,39,20.9
2393,2393,53,9/11/2023,51,413,6.5,40,24.6
2394,2394,53,9/12/2023,59,714,6.2,41,23.7
2395,2395,53,9/13/2023,56,787,6.1,42,20.4
2396,2396,53,9/14/2023,76,625,6.1,43,24.6
2397,2397,53,9/15/2023,75,519,6.2,44,24.5
2398,2398,53,9/16/2023,78,687,6.1,45,19.3
2399,2399,54,8/3/2023,65,564,6.6,1,23.7
2400,2400,54,8/4/2023,58,766,6.4,2,19.2
2401,2401,54,8/5/2023,78,580,6.4,3,21.2
2402,2402,54,8/6/2023,58,717,6.0,4,18.0
2403,2403,54,8/7/2023,50,645,6.6,5,24.9
2404,2404,54,8/8/2023,74,527,6.0,6,19.4
2405,2405,54,8/9/2023,53,478,6.5,7,21.0
2406,2406,54,8/10/2023,62,503,6.1,8,20.8
2407,2407,54,8/11/2023,60,622,6.8,9,18.4
2408,2408,54,8/12/2023,66,416,6.6,10,24.2
2409,2409,54,8/13/2023,54,780,6.6,11,21.4
2410,2410,54,8/14/2023,66,465,6.4,12,19.8
2411,2411,54,8/15/2023,64,728,6.8,13,24.3
2412,2412,54,8/16/2023,61,525,6.7,14,22.4
2413,2413,54,8/17/2023,75,452,6.0,15,19.4
2414,2414,54,8/18/2023,74,728,6.1,16,24.2
2415,2415,54,8/19/2023,69,710,6.8,17,20.5
2416,2416,54,8/20/2023,60,401,6.5,18,22.5
2417,2417,54,8/21/2023,57,690,6.5,19,18.1
2418,2418,54,8/22/2023,54,550,6.1,20,18.2
2419,2419,54,8/23/2023,57,679,6.1,21,21.4
2420,2420,54,8/24/2023,80,568,6.0,22,19.2
2421,2421,54,8/25/2023,54,705,6.5,23,19.7
2422,2422,54,8/26/2023,66,604,6.2,24,21.7
2423,2423,54,8/27/2023,75,651,6.7,25,19.6
2424,2424,54,8/28/2023,54,551,6.5,26,24.4
2425,2425,54,8/29/2023,59,677,6.5,27,19.0
2426,2426,54,8/30/2023,65,776,6.5,28,24.6
2427,2427,54,8/31/2023,67,786,6.7,29,18.5
2428,2428,54,9/1/2023,50,555,6.5,30,19.4
2429,2429,54,9/2/2023,53,574,6.0,31,20.8
2430,2430,54,9/3/2023,61,557,6.5,32,24.3
2431,2431,54,9/4/2023,77,486,6.3,33,19.4
2432,2432,54,9/5/2023,57,724,6.3,34,23.9
2433,2433,54,9/6/2023,64,679,6.4,35,21.7
2434,2434,54,9/7/2023,80,575,6.8,36,18.8
2435,2435,54,9/8/2023,57,442,6.3,37,21.3
2436,2436,54,9/9/2023,68,588,6.5,38,20.2
2437,2437,54,9/10/2023,75,745,6.1,39,21.9
2438,2438,54,9/11/2023,51,636,6.7,40,23.7
2439,2439,54,9/12/2023,55,414,6.3,41,19.5
2440,2440,54,9/13/2023,57,443,6.3,42,18.6
2441,2441,54,9/14/2023,58,792,6.4,43,21.8
2442,2442,54,9/15/2023,51,458,6.6,44,23.2
2443,2443,54,9/16/2023,69,418,6.6,45,22.9
2444,2444,55,8/3/2023,65,603,6.3,1,18.7
2445,2445,55,8/4/2023,74,635,6.6,2,22.8
2446,2446,55,8/5/2023,80,451,6.5,3,22.9
2447,2447,55,8/6/2023,50,674,6.4,4,24.5
2448,2448,55,8/7/2023,53,565,6.2,5,19.2
2449,2449,55,8/8/2023,64,656,6.5,6,18.8
2450,2450,55,8/9/2023,56,424,6.8,7,24.2
2451,2451,55,8/10/2023,70,652,6.7,8,21.6
2452,2452,55,8/11/2023,79,681,6.0,9,18.7
2453,2453,55,8/12/2023,53,597,6.6,10,20.7
2454,2454,55,8/13/2023,63,697,6.1,11,22.2
2455,2455,55,8/14/2023,61,561,6.7,12,19.5
2456,2456,55,8/15/2023,53,443,6.5,13,18.0
2457,2457,55,8/16/2023,76,728,6.5,14,21.2
2458,2458,55,8/17/2023,69,455,6.2,15,22.2
2459,2459,55,8/18/2023,71,416,6.7,16,24.1
2460,2460,55,8/19/2023,51,472,6.5,17,21.5
2461,2461,55,8/20/2023,63,474,6.6,18,24.9
2462,2462,55,8/21/2023,50,625,6.1,19,22.0
2463,2463,55,8/22/2023,56,701,6.7,20,24.7
2464,2464,55,8/23/2023,66,665,6.2,21,19.0
2465,2465,55,8/24/2023,70,510,6.0,22,22.2
2466,2466,55,8/25/2023,76,665,6.1,23,19.6
2467,2467,55,8/26/2023,77,702,6.6,24,22.0
